"property_ID","scen","predicted_coffee_bags","yield_USD_future","diff_USD","npv_yield_USD_future"
161,"rl30",9421.9199999998,1255314.27762838,59379.4542144717,582245.301259289
161,"rl40",7281.18000000048,970096.244924925,-225838.578488989,-2214460.42082759
161,"baseline",8976.24000000061,1195934.82341391,0,0
162,"fl10",1416.77999999991,188762.392618306,22986.7555996262,225396.656404702
162,"fl20",532.979999999959,71010.7285659757,-94764.9084527037,-929217.410311027
162,"fl30",1027.1699999999,136853.334198491,-28922.3028201882,-283597.67096931
162,"fl40",1131.39000000001,150738.917393272,-15036.7196254072,-147442.570230175
162,"rl20",1142.54999999993,152225.801949523,-13549.8350691562,-132862.922137331
162,"rl30",1027.25999999994,136865.325202983,-28910.3118156969,-283480.093162056
162,"rl40",737.549999999959,98266.2817626112,-67509.3552560682,-661963.054542697
162,"baseline",1244.24999999991,165775.637018679,0,0
163,"fl10",2016.45000000007,268658.455508421,-8189.85606392389,-80305.6423184072
163,"fl20",970.56000000005,129310.992376829,-147537.319195515,-1446677.33980359
163,"fl30",1496.16000000007,199338.458574963,-77509.8529973819,-760022.94574855
163,"fl40",2027.74500000011,270163.326571417,-6684.98500092797,-65549.6275146047
163,"rl20",2330.01000000006,310435.115137578,33586.8035652336,329335.437970563
163,"rl30",2390.94000000006,318553.025174589,41704.713602243,408935.613445777
163,"rl40",1009.16999999997,134455.133301304,-142393.17827104,-1396236.46051438
163,"baseline",2077.92000000006,276848.311572345,0,0
164,"fl10",1957.23000000042,260768.374556692,21547.8350613098,211287.319540571
164,"fl20",1358.01000000031,180932.266689013,-58288.2728063685,-571545.720805168
164,"fl30",1142.10000000035,152165.84692715,-87054.6925682324,-853614.880280797
164,"fl40",1601.19000000035,213331.96081014,-25888.5786852417,-253850.485747471
164,"rl20",1150.56000000026,153293.00134882,-85927.538146562,-842562.566404002
164,"rl30",1111.09500000025,148034.945881716,-91185.593613666,-894120.434861741
164,"rl40",819.810000000202,109226.059862831,-129994.479632551,-1274661.00786849
164,"baseline",1795.50000000041,239220.539495382,0,0
165,"fl10",4050.36000000038,539643.165887153,-338458.092621346,-3318751.18606146
165,"fl20",3971.88000000035,529187.009975374,-348914.248533125,-3421279.03394095
165,"fl30",5040.81000000059,671604.170255405,-206497.088253093,-2024807.41781197
165,"fl40",3648.2400000002,486067.357843766,-392033.900664735,-3844088.82863666
165,"rl20",3386.79000000029,451233.489812,-426867.768696498,-4185652.35855603
165,"rl30",2975.13000000025,396386.635293118,-481714.623215383,-4723453.24869438
165,"rl40",3063.42000000029,408149.810693869,-469951.447814629,-4608109.41982995
165,"baseline",6590.70000000066,878101.258508498,0,0
166,"fl10",710.909999999968,94716.944434762,-156350.707492712,-1533097.02809647
166,"fl20",1325.16,176555.550051589,-74512.1018758854,-730628.493948237
166,"fl30",1145.88000000008,152669.469115525,-98398.1828119492,-964843.485892924
166,"fl40",1378.71000000012,183690.197720764,-67377.4542067103,-660669.698663365
166,"rl20",1578.86999999997,210358.191697566,-40709.4602299078,-399176.65544809
166,"rl30",1655.99999999996,220634.482542051,-30433.1693854232,-298412.474676674
166,"rl40",1134.08999999997,151098.647527846,-99969.0043996274,-980246.178636425
166,"baseline",1884.41999999998,251067.651927474,0,0
167,"fl10",290.430000000021,38694.9714762645,-58576.0569140218,-574367.588177898
167,"fl20",470.340000000013,62664.9894437402,-34606.0389465464,-339329.551582708
167,"fl30",324.000000000046,43167.6161495389,-54103.4122407477,-530511.066091817
167,"fl40",436.680000000064,58180.3537659897,-39090.6746242966,-383303.65147589
167,"rl20",440.730000000024,58719.9489678536,-38551.0794224327,-378012.650151888
167,"rl30",417.420000000023,55614.2788059844,-41656.7495843019,-408465.302217001
167,"rl40",330.750000000035,44066.941485986,-53204.0869043003,-521692.730551741
167,"baseline",730.080000000045,97271.0283902863,0,0
168,"fl10",1227.60000000009,163557.301188797,-63324.4946904673,-620928.399829542
168,"fl20",881.460000000047,117439.897935707,-109441.897943557,-1073132.64632542
168,"fl30",1492.02000000011,198786.872368613,-28094.9235106515,-275484.802272387
168,"fl40",676.305000000039,90106.4032099118,-136775.392669353,-1341151.25784057
168,"rl20",441.090000000024,58767.9129857975,-168113.882893467,-1648440.85696092
168,"rl30",407.160000000022,54247.3042945822,-172634.491584682,-1692767.69027578
168,"rl40",1490.40000000011,198571.034287865,-28310.7615913992,-277601.20280201
168,"baseline",1702.89000000009,226881.795879264,0,0
169,"fl10",2727.27000000015,363363.40893871,-92582.5456362592,-907818.249400446
169,"fl20",2521.89000000014,335999.936701701,-119946.01787327,-1176130.8054336
169,"fl30",3372.93000000019,449386.875121146,-6559.07945382383,-64315.0605389791
169,"fl40",2194.11000000006,292328.698363746,-163617.256211224,-1604349.17926048
169,"rl20",1402.47000000006,186855.822905055,-269090.131669916,-2638563.57140224
169,"rl30",1394.91000000006,185848.578528232,-270097.376046738,-2648440.10720714
169,"rl40",1731.69000000011,230718.917314781,-225227.03726019,-2208463.95266018
169,"baseline",3422.16000000013,455945.954574972,0,0
170,"fl10",1718.64000000015,228980.221664319,-170464.119772708,-1671486.10717225
170,"fl20",1216.71000000013,162106.389645999,-237337.951791028,-2327217.53793337
170,"fl30",1753.20000000023,233584.767386946,-165859.57405008,-1626336.22920688
170,"fl40",1649.52000000017,219771.130219088,-179673.211217939,-1761785.86310274
170,"rl20",2330.32500000016,310477.083653292,-88967.2577837343,-872368.540529271
170,"rl30",2333.52000000017,310902.764312546,-88541.5771244807,-868194.528373615
170,"rl40",1512.72000000014,201544.803400393,-197899.538036634,-1940504.13004861
170,"baseline",2998.08000000013,399444.341437028,0,0
171,"fl10",1870.83000000025,249257.010250127,-61813.6281252414,-606113.596122269
171,"fl20",2488.68000000039,331575.256046408,20504.6176710388,201058.050314159
171,"fl30",1532.25000000024,204146.851373864,-106923.787001505,-1048441.3068132
171,"fl40",1845.99000000027,245947.493011998,-65123.1453633698,-638565.070909774
171,"rl20",1171.44000000017,156074.914389555,-154995.723985813,-1519810.73588291
171,"rl30",1073.16000000015,142980.737490861,-168089.900884507,-1648205.70134664
171,"rl40",1686.24000000023,224663.460049376,-86407.1783259919,-847265.678691958
171,"baseline",2334.78000000031,311070.638375368,0,0
172,"fl10",1973.25000000017,262902.773355163,-150942.764469529,-1480069.43704868
172,"fl20",1806.8399999999,240731.406060547,-173114.131764144,-1697470.80256405
172,"fl30",3305.25000000003,440369.639747667,26524.101922976,260082.109528913
172,"fl40",2068.65000000007,275613.23811029,-138232.299714402,-1355436.96141554
172,"rl20",1774.62000000018,236438.626454603,-177406.911370088,-1739563.65754172
172,"rl30",1682.82000000016,224207.8018789,-189637.735945792,-1859493.02088697
172,"rl40",1489.63500000014,198469.110749738,-215376.427074953,-2111873.78404437
172,"baseline",3106.17000000014,413845.537824692,0,0
173,"fl10",766.260000000163,102091.412193667,-138508.092817603,-1358141.25098139
173,"fl20",1224.81000000028,163185.580049757,-77413.9249615128,-759082.323291123
173,"fl30",907.290000000197,120881.316223204,-119718.188788066,-1173896.82709707
173,"fl40",967.590000000168,128915.289228807,-111684.215782462,-1095119.6962723
173,"rl20",895.680000000198,119334.476644512,-121265.028366757,-1189064.36422602
173,"rl30",848.430000000187,113039.199289371,-127560.305721899,-1250792.71300667
173,"rl40",910.350000000206,121289.010375728,-119310.494635541,-1169899.18165222
173,"baseline",1805.85000000041,240599.505011269,0,0
174,"fl10",2557.62000000053,340760.365482688,-305782.605397077,-2998351.66143849
174,"fl20",3293.01000000045,438738.863137629,-207804.107742135,-2037623.39879758
174,"fl30",3423.96000000056,456185.774664748,-190357.196215017,-1866547.68931969
174,"fl40",2077.42500000017,276782.361047686,-369760.609832078,-3625688.05176097
174,"rl20",1553.58000000034,206988.719437055,-439554.25144271,-4310049.67857534
174,"rl30",1425.69000000032,189949.502062473,-456593.468817293,-4477127.74260827
174,"rl40",1204.92000000021,160535.568058346,-486007.402821421,-4765546.10367296
174,"baseline",4852.71000000104,646542.970879763,0,0
175,"fl10",1146.06000000035,152693.451124533,-160127.87390584,-1570134.03736528
175,"fl20",1813.50000000056,241618.740392598,-71202.5846377745,-698177.019160901
175,"fl30",1225.08000000035,163221.553063224,-149599.771967148,-1466900.72264263
175,"fl40",1745.28000000051,232529.558992217,-80291.7660381548,-787300.997019476
175,"rl20",1976.04000000059,263274.494494284,-49546.8305360882,-485831.499355493
175,"rl30",1913.04000000057,254880.791354095,-57940.5336762776,-568135.96439636
175,"rl40",1013.13000000029,134982.73749873,-177838.587531642,-1743796.45860153
175,"baseline",2347.92000000069,312821.325030374,0,0
176,"fl10",3089.51999999989,411627.201994751,-47796.1438811296,-468665.139504065
176,"fl20",5067.00000000012,675093.552560763,215670.206684883,2114754.44032102
176,"fl30",2667.60000000006,355413.372964495,-104009.972911387,-1019869.89966307
176,"fl40",3074.93999999989,409684.659268022,-49738.6866078586,-487712.74427066
176,"rl20",3214.7999999999,428318.68023924,-31104.6656366422,-304996.83187998
176,"rl30",3019.2299999999,402262.227491202,-57161.1183846794,-560493.40692819
176,"rl40",2251.79999999994,300014.932239244,-159408.413636637,-1563079.36893278
176,"baseline",3448.25999999995,459423.345875882,0,0
177,"fl10",1862.64000000035,248165.828841916,49522.8485271121,485596.343741051
177,"fl20",1535.94000000029,204638.482557796,5995.50224299202,58788.9036006138
177,"fl30",1313.41500000026,174990.723966203,-23652.2563486008,-231922.224704395
177,"fl40",1197.54000000008,159552.305690478,-39090.6746243255,-383303.651476176
177,"rl20",1489.95000000028,198511.079265458,-131.901049345798,-1293.35587921325
177,"rl30",1443.37500000027,192305.734443961,-6337.24587084246,-62139.8711058479
177,"rl40",1210.32000000023,161255.028327507,-37387.9519872963,-366607.60285341
177,"baseline",1490.94000000028,198642.980314804,0,0
178,"fl10",678.329999999991,90376.2008108399,-37903.5651801866,-371663.448562992
178,"fl20",614.429999999992,81862.5876257935,-46417.178365233,-455143.691675843
178,"fl30",775.080000000018,103266.530633274,-25013.235357753,-245267.305821666
178,"fl40",1270.52999999997,169277.010328594,40997.2443375676,401998.522820882
178,"rl20",552.509999999993,73612.7765394383,-54666.9894515882,-536037.223030268
178,"rl30",505.079999999994,67293.5171753262,-60986.2488157,-598000.7274253
178,"rl40",511.289999999994,68120.8964848589,-60158.8695061673,-589887.858728417
178,"baseline",962.819999999988,128279.765991026,0,0
179,"fl10",3924.18000000008,522831.777597766,-199890.044781286,-1960022.0460438
179,"fl20",4113.81000000049,548096.824049785,-174624.998329269,-1712285.60627033
179,"fl30",4299.88500000024,572888.225824517,-149833.596554536,-1469193.48988218
179,"fl40",2757.73500000048,367422.363957262,-355299.458421794,-3483889.21627444
179,"rl20",4353.47999999986,580028.868995869,-142692.953383184,-1399175.90569436
179,"rl30",4282.55999999986,570579.957460916,-152141.864918138,-1491827.2177689
179,"rl40",4761.53999999986,634396.083335308,-88325.7390437452,-866078.127844113
179,"baseline",5424.47999999991,722721.822379053,0,0
180,"fl10",786.869999999939,104837.352220926,-37088.1768751377,-363668.15767329
180,"fl20",1149.65999999986,153173.091303907,11247.5622078425,110287.983154648
180,"fl30",1053.80999999988,140402.671526339,-1522.85756972496,-14932.3815146048
180,"fl40",776.070000000159,103398.431682638,-38527.0974134262,-377777.494537146
180,"rl20",1061.81999999988,141469.870925592,-455.658170472607,-4467.95667369779
180,"rl30",1031.03999999988,137368.947391386,-4556.58170467822,-44679.5667365085
180,"rl40",1048.49999999986,139695.202261664,-2230.32683440052,-21869.4721395018
180,"baseline",1065.23999999992,141925.529096064,0,0
181,"fl10",673.919999999966,89788.6415910234,-21667.7451061816,-212463.097612701
181,"fl20",1118.15999999996,148976.239733826,37519.8530366215,367900.958732419
181,"fl30",505.529999999964,67353.4721977523,-44102.914499453,-432451.17488615
181,"fl40",504.720000000071,67245.5531573925,-44210.8335398125,-433509.375150821
181,"rl20",538.919999999971,71802.1348620523,-39654.251835153,-388829.808414496
181,"rl30",514.169999999972,68504.6086284075,-42951.7780687975,-421163.705394825
181,"rl40",496.844999999969,66196.3402648558,-45260.0464323492,-443797.43328106
181,"baseline",836.550000000066,111456.386697205,0,0
182,"fl10",1217.16000000007,162166.344668421,-53923.547173462,-528747.398983839
182,"fl20",1094.49000000006,145822.605554027,-70267.2862878558,-689005.950199089
182,"fl30",1159.11000000007,154432.146774963,-61657.7450669199,-604585.084628614
182,"fl40",906.390000000096,120761.406178331,-95328.485663552,-934743.567249552
182,"rl20",973.980000000058,129766.650547297,-86323.2412945851,-846442.6340415
182,"rl30",892.890000000053,118962.755505428,-97127.1363364548,-952380.238329788
182,"rl40",1010.34000000006,134611.016359634,-81478.8754822483,-798941.199932212
182,"baseline",1621.8900000001,216089.891841883,0,0
183,"fl10",1687.05000000032,224771.379089762,16043.9640022457,157319.106035233
183,"fl20",2003.58000000042,266943.741866972,58216.3267794551,570840.253961987
183,"fl30",1899.8100000004,253118.113694633,44390.6986071162,435273.042258976
183,"fl40",2095.92000000048,279246.512469597,70519.0973820801,691475.084150497
183,"rl20",2021.40000000038,269317.960755191,60590.5456676741,594120.659787773
183,"rl30",1966.95000000037,262063.403041171,53335.9879536542,522986.086431033
183,"rl40",1372.95000000026,182922.773433679,-25804.6416538371,-253027.441097037
183,"baseline",1566.6300000003,208727.415087517,0,0
184,"fl10",2054.52000000005,273730.650405988,-58576.0569140268,-574367.588177945
184,"fl20",3145.59000000015,419097.597789551,86790.890469538,851028.168522345
184,"fl30",3091.41000000024,411879.013089003,79572.3057689891,780246.328587339
184,"fl40",2390.2200000001,318457.097138704,-13849.6101813098,-135802.367317401
184,"rl20",2327.22000000012,310063.393998521,-22243.313321494,-218106.832358215
184,"rl30",2159.01000000011,287652.20661422,-44654.5007057944,-437859.754017273
184,"rl40",3362.13000000008,447947.954582813,115641.2472628,1133920.37264834
184,"baseline",2494.17000000011,332306.707320016,0,0
185,"fl10",3958.2000000003,527364.377293498,53443.9069940252,524044.286695818
185,"fl20",2455.56000000021,327162.566395542,-146757.903903931,-1439034.78233555
185,"fl30",3166.11000000014,421831.546812355,-52088.9234871174,-510757.99448216
185,"fl40",3854.16000000018,513502.776107688,39582.305808215,388124.341571073
185,"rl20",2155.32000000016,287160.575430302,-186759.894869171,-1831274.34715882
185,"rl30",2045.61000000015,272543.540961889,-201376.929337583,-1974601.6941371
185,"rl40",2933.46000000024,390834.800216106,-83085.6700833657,-814696.626097134
185,"baseline",3557.07000000025,473920.470299474,0,0
186,"fl10",637.739999999936,84968.2577876552,-319452.350511044,-3132390.36164734
186,"fl20",2035.70999999998,271224.530468408,-133196.07783029,-1306054.28239103
186,"fl30",2329.82999999988,310411.133128582,-94009.4751701159,-921810.008457637
186,"fl40",2114.00999999989,281656.7043712,-122763.903927498,-1203761.5901261
186,"rl20",1839.42000000002,245072.149684489,-159348.458614209,-1562491.4798968
186,"rl30",1778.31000000002,236930.257638507,-167490.350660191,-1642326.81098641
186,"rl40",2126.47499999981,283317.458492498,-121103.1498062,-1187477.06382884
